,url
2679,https://www.winemag.com/buying-guide/z-alexander-brown-2017-uncaged-pinot-noir-monterey-county-napa-county-sonoma-county-308494/
2680,https://www.winemag.com/buying-guide/aviary-2015-chardonnay-napa-valley/
2681,https://www.winemag.com/buying-guide/del-rio-2015-malbec-rogue-valley/
2682,https://www.winemag.com/buying-guide/adega-northwest-2015-firethorn-vineyard-syrah-columbia-valley-or-308019/
2683,https://www.winemag.com/buying-guide/adega-northwest-2015-firethorn-vineyard-trillium-block-cabernet-sauvignon-columbia-valley-or-308013/
2684,https://www.winemag.com/buying-guide/chuparosa-2016-north-block-red-ramona-valley/
2685,https://www.winemag.com/buying-guide/embrazen-2016-cabernet-sauvignon-california/
2686,https://www.winemag.com/buying-guide/rain-dance-2016-nicholas-vineyard-pinot-noir-chehalem-mountains/
2687,https://www.winemag.com/buying-guide/red-car-2015-chardonnay-sonoma-coast/
2688,https://www.winemag.com/buying-guide/rockin-r-winery-2013-brown-eyed-girl-zinfandel-paso-robles/
2689,https://www.winemag.com/buying-guide/saddleback-2017-sauvignon-blanc-oakville/
2690,https://www.winemag.com/buying-guide/sebastiani-2016-cabernet-sauvignon-north-coast/
2691,https://www.winemag.com/buying-guide/adega-northwest-2015-weinbau-vineyard-block-10-cabernet-sauvignon-wahluke-slope-308016/
2692,https://www.winemag.com/buying-guide/decoy-2016-merlot-sonoma-county/
2693,https://www.winemag.com/buying-guide/heron-2017-pinot-noir-california-308146/
2694,https://www.winemag.com/buying-guide/savage-grace-2017-two-blondes-vineyard-cabernet-franc-yakima-valley-308469/
2695,https://www.winemag.com/buying-guide/tamber-bey-2016-deux-chevaux-vineyard-dijon-chardonnay-yountville/
2696,https://www.winemag.com/buying-guide/adega-northwest-2015-growers-cuvee-miguel-rodriguez-weinbau-vineyard-g-s-m-columbia-valley-wa-308020/
2697,https://www.winemag.com/buying-guide/adega-northwest-2015-two-blondes-vineyard-block-8-cabernet-franc-yakima-valley-308011/
2698,https://www.winemag.com/buying-guide/days-of-youth-nv-the-diver-brut-sparkling-california/
2699,https://www.winemag.com/buying-guide/gfw-2016-vinocluster-rattledeaux-red-columbia-valley-wa-307975/
2700,https://www.winemag.com/buying-guide/lion-ranch-nv-vp-viognier-santa-clara-valley-308234/
2701,https://www.winemag.com/buying-guide/martellotto-2017-my-way-malbec-happy-canyon-of-santa-barbara/
2702,https://www.winemag.com/buying-guide/parker-station-2017-pinot-noir-monterey-san-luis-obispo-santa-barbara-308239/
2703,https://www.winemag.com/buying-guide/rock-point-2017-pinot-noir-oregon/
2704,https://www.winemag.com/buying-guide/tamarack-cellars-2017-viognier-columbia-valley-wa-307934/
2705,https://www.winemag.com/buying-guide/byington-2014-euphoria-late-harvest-pinot-noir-santa-cruz-mountains-308217/
2706,https://www.winemag.com/buying-guide/chemistry-2017-pinot-noir-willamette-valley/
2707,https://www.winemag.com/buying-guide/del-rio-2015-claret-rogue-valley/
2708,https://www.winemag.com/buying-guide/gfw-2016-vinocluster-merlot-rattlesnake-hills-307972/
2709,https://www.winemag.com/buying-guide/grochau-2017-commuter-cuvee-pinot-noir-willamette-valley/
2710,https://www.winemag.com/buying-guide/inconceivable-2014-after-the-floods-cabernet-sauvignon-columbia-valley-wa-307942/
2711,https://www.winemag.com/buying-guide/kings-ridge-2017-pinot-noir-willamette-valley-308315/
2712,https://www.winemag.com/buying-guide/maragas-2015-tempranillo-applegate-valley/
2713,https://www.winemag.com/buying-guide/maryhill-2015-vineyard-series-mckinley-springs-vineyard-mourvedre-horse-heaven-hills-308035/
2714,https://www.winemag.com/buying-guide/precision-wine-2015-spotlight-cabernet-sauvignon-napa-valley/
2715,https://www.winemag.com/buying-guide/adega-northwest-2015-two-blondes-vineyard-block-7-cabernet-sauvignon-yakima-valley-308009/
2716,https://www.winemag.com/buying-guide/bayernmoor-2017-chardonnay-wahluke-slope-307938/
2717,https://www.winemag.com/buying-guide/gordon-estate-2017-estate-chardonnay-columbia-valley-wa-307996/
2718,https://www.winemag.com/buying-guide/josh-cellars-2017-chardonnay-california-308141/
2719,https://www.winemag.com/buying-guide/maryhill-2015-indira-elephant-mountain-vineyards-red-rattlesnake-hills-308023/
2720,https://www.winemag.com/buying-guide/olelo-2017-merlot-paso-robles-308242/
2721,https://www.winemag.com/buying-guide/samuel-charles-2017-cabernet-sauvignon-north-coast/
2722,https://www.winemag.com/buying-guide/gfw-2016-vinocluster-cabernet-sauvignon-columbia-valley-wa-307974/
2723,https://www.winemag.com/buying-guide/mercer-2016-reserve-cabernet-sauvignon-horse-heaven-hills-308046/
2724,https://www.winemag.com/buying-guide/noviello-2017-rose-of-syrah-lake-chelan-308096/
2725,https://www.winemag.com/buying-guide/schmidt-2015-syrah-applegate-valley/
2726,https://www.winemag.com/buying-guide/the-seeker-2017-chardonnay-california/
2727,https://www.winemag.com/buying-guide/winters-hill-2015-cuvee-du-vigneron-pinot-noir-dundee-hills/
2728,https://www.winemag.com/buying-guide/winters-hill-2016-watershed-pinot-noir-dundee-hills/
2729,https://www.winemag.com/buying-guide/gordon-estate-2015-estate-merlot-columbia-valley-wa-308000/
2730,https://www.winemag.com/buying-guide/houdini-2017-sauvignon-blanc-napa-valley/
2731,https://www.winemag.com/buying-guide/kalaris-2016-cabernet-franc-napa-valley/
2732,https://www.winemag.com/buying-guide/maryhill-2017-proprietors-reserve-tudor-hills-vineyard-chardonnay-columbia-valley-wa-308030/
2733,https://www.winemag.com/buying-guide/grayson-2017-pinot-noir-california/
2734,https://www.winemag.com/buying-guide/kenwood-2016-pinot-noir-sonoma-county/
2735,https://www.winemag.com/buying-guide/longwood-2016-sauvignon-blanc-napa-valley-308430/
2736,https://www.winemag.com/buying-guide/maryhill-2015-vineyard-series-art-den-hoed-petite-sirah-columbia-valley-wa-308026/
2737,https://www.winemag.com/buying-guide/mercer-2016-malbec-columbia-valley-wa-308043/
2738,https://www.winemag.com/buying-guide/educated-guess-2016-chardonnay-carneros/
2739,https://www.winemag.com/buying-guide/leaping-horse-2017-cabernet-sauvignon-california/
2740,https://www.winemag.com/buying-guide/olelo-2017-merlot-paso-robles-308242/
2741,https://www.winemag.com/buying-guide/samuel-charles-2017-cabernet-sauvignon-north-coast/
2742,https://www.winemag.com/buying-guide/gfw-2016-vinocluster-cabernet-sauvignon-columbia-valley-wa-307974/
2743,https://www.winemag.com/buying-guide/mercer-2016-reserve-cabernet-sauvignon-horse-heaven-hills-308046/
2744,https://www.winemag.com/buying-guide/noviello-2017-rose-of-syrah-lake-chelan-308096/
2745,https://www.winemag.com/buying-guide/schmidt-2015-syrah-applegate-valley/
2746,https://www.winemag.com/buying-guide/the-seeker-2017-chardonnay-california/
2747,https://www.winemag.com/buying-guide/winters-hill-2015-cuvee-du-vigneron-pinot-noir-dundee-hills/
2748,https://www.winemag.com/buying-guide/winters-hill-2016-watershed-pinot-noir-dundee-hills/
2749,https://www.winemag.com/buying-guide/gordon-estate-2015-estate-merlot-columbia-valley-wa-308000/
2750,https://www.winemag.com/buying-guide/houdini-2017-sauvignon-blanc-napa-valley/
2751,https://www.winemag.com/buying-guide/kalaris-2016-cabernet-franc-napa-valley/
2752,https://www.winemag.com/buying-guide/maryhill-2017-proprietors-reserve-tudor-hills-vineyard-chardonnay-columbia-valley-wa-308030/
2753,https://www.winemag.com/buying-guide/grayson-2017-pinot-noir-california/
2754,https://www.winemag.com/buying-guide/kenwood-2016-pinot-noir-sonoma-county/
2755,https://www.winemag.com/buying-guide/longwood-2016-sauvignon-blanc-napa-valley-308430/
2756,https://www.winemag.com/buying-guide/maryhill-2015-vineyard-series-art-den-hoed-petite-sirah-columbia-valley-wa-308026/
2757,https://www.winemag.com/buying-guide/mercer-2016-malbec-columbia-valley-wa-308043/
2758,https://www.winemag.com/buying-guide/educated-guess-2016-chardonnay-carneros/
2759,https://www.winemag.com/buying-guide/leaping-horse-2017-cabernet-sauvignon-california/
2760,https://www.winemag.com/buying-guide/cathedral-ridge-2016-the-daughter-red-columbia-valley-or/
2761,https://www.winemag.com/buying-guide/days-of-youth-nv-the-diver-brut-rose-california/
2762,https://www.winemag.com/buying-guide/muscardini-2015-sangiacomo-vineyards-merlot-sonoma-valley/
2763,https://www.winemag.com/buying-guide/panache-cellars-2015-sangiovese-rogue-valley/
2764,https://www.winemag.com/buying-guide/cathedral-ridge-2016-cabernet-sauvignon-merlot-columbia-valley-or/
2765,https://www.winemag.com/buying-guide/cathedral-ridge-2015-syrah-columbia-valley-or-308094/
2766,https://www.winemag.com/buying-guide/rockin-r-winery-2012-everything-in-its-right-place-red-paso-robles-307602/
2767,https://www.winemag.com/buying-guide/j-davies-2014-jamie-cabernet-sauvignon-diamond-mountain-district-305689/
2768,https://www.winemag.com/buying-guide/alpha-omega-2015-thomas-vineyard-cabernet-sauvignon-rutherford-305658/
2769,https://www.winemag.com/buying-guide/lynmar-2016-monastery-chardonnay-russian-river-valley/
2770,https://www.winemag.com/buying-guide/lynmar-2016-sweeney-vineyard-chardonnay-russian-river-valley/
2771,https://www.winemag.com/buying-guide/lynmar-2016-la-sereinite-chardonnay-russian-river-valley/
2772,https://www.winemag.com/buying-guide/lynmar-2016-old-vines-chardonnay-russian-river-valley/
2773,https://www.winemag.com/buying-guide/kenzo-estate-2015-ai-estate-bottled-cabernet-sauvignon-napa-valley-306471/
2774,https://www.winemag.com/buying-guide/alpha-omega-2015-era-cabernet-sauvignon-napa-valley-305652/
2775,https://www.winemag.com/buying-guide/round-pond-2015-proprietary-red-rutherford/
2776,https://www.winemag.com/buying-guide/alpha-omega-2015-beckstoffer-las-piedras-cabernet-sauvignon-st-helena-305660/
2777,https://www.winemag.com/buying-guide/clendenen-family-2014-pinot-noir-santa-barbara-county-306318/
2778,https://www.winemag.com/buying-guide/alpha-omega-2015-beckstoffer-missouri-hopper-cabernet-sauvignon-oakville-305654/
2779,https://www.winemag.com/buying-guide/barden-2017-sanford-benedict-vineyard-pinot-noir-sta-rita-hills/
2780,https://www.winemag.com/buying-guide/chimney-rock-2015-clone-7-estate-grown-cabernet-sauvignon-stags-leap-district-305780/
2781,https://www.winemag.com/buying-guide/margerum-2016-m5-reserve-red-santa-barbara-county-306325/
2782,https://www.winemag.com/buying-guide/migration-2016-bien-nacido-vineyard-pinot-noir-santa-maria-valley/
2783,https://www.winemag.com/buying-guide/alpha-omega-2015-sunshine-valley-cabernet-sauvignon-oak-knoll-district-305653/
2784,https://www.winemag.com/buying-guide/au-bon-climat-2015-nuits-blanches-au-bouge-chardonnay-santa-maria-valley-305034/
2785,https://www.winemag.com/buying-guide/big-basin-2016-alfaro-family-vineyard-pinot-noir-santa-cruz-mountains-306334/
2786,https://www.winemag.com/buying-guide/gambal-work-2016-bentrock-vineyard-chardonnay-sta-rita-hills-305103/
2787,https://www.winemag.com/buying-guide/kenzo-estate-2015-rindo-estate-bottled-red-napa-valley-306469/
2788,https://www.winemag.com/buying-guide/lynmar-2016-old-vines-quail-hill-vineyard-pinot-noir-russian-river-valley/
2789,https://www.winemag.com/buying-guide/bethel-heights-2015-the-high-wire-chardonnay-eola-amity-hills-305833/
2790,https://www.winemag.com/buying-guide/calera-2015-mills-vineyard-fortieth-anniversary-vintage-pinot-noir-mt-harlan/
2791,https://www.winemag.com/buying-guide/lioco-2016-saveria-pinot-noir-santa-cruz-mountains-306319/
2792,https://www.winemag.com/buying-guide/big-basin-2016-lester-family-vineyards-pinot-noir-santa-cruz-mountains-306336/
2793,https://www.winemag.com/buying-guide/kenzo-estate-2015-murasaki-estate-bottled-proprietary-red-napa-valley-306470/
2794,https://www.winemag.com/buying-guide/lynmar-2016-susannas-vineyard-chardonnay-sonoma-coast/
2795,https://www.winemag.com/buying-guide/lynmar-2016-old-wente-chardonnay-russian-river-valley/
2796,https://www.winemag.com/buying-guide/scar-of-the-sea-2016-block-q-bien-nacido-vineyard-pinot-noir-santa-maria-valley-306355/
2797,https://www.winemag.com/buying-guide/boich-2016-beckstoffer-vineyard-georges-iii-cabernet-sauvignon-napa-valley-305690/
2798,https://www.winemag.com/buying-guide/brick-mortar-2016-la-perla-vineyard-pinot-noir-spring-mountain-district-305792/
2799,https://www.winemag.com/buying-guide/davies-2015-red-cap-vineyard-cabernet-sauvignon-howell-mountain-305693/
2800,https://www.winemag.com/buying-guide/kynsi-2015-precious-stone-corral-vineyard-pinot-noir-edna-valley-306308/
2801,https://www.winemag.com/buying-guide/pennyroyal-farm-2015-eye-of-the-needle-pinot-noir-anderson-valley/
2802,https://www.winemag.com/buying-guide/tantara-2016-tondre-pinot-noir-santa-lucia-highlands/
2803,https://www.winemag.com/buying-guide/boatique-2016-petite-sirah-red-hills/
2804,https://www.winemag.com/buying-guide/flowers-2016-sea-view-ridge-pinot-noir-sonoma-coast/
2805,https://www.winemag.com/buying-guide/gary-farrell-2016-bacigalupi-vineyard-chardonnay-russian-river-valley/
2806,https://www.winemag.com/buying-guide/halcon-2016-tierra-petite-sirah-yorkville-highlands/
2807,https://www.winemag.com/buying-guide/la-follette-2016-pinot-noir-sonoma-coast-306672/
2808,https://www.winemag.com/buying-guide/pellet-estate-2015-sun-chase-vineyard-chardonnay-sonoma-coast/
2809,https://www.winemag.com/buying-guide/raymond-2015-district-collection-cabernet-sauvignon-calistoga/
2810,https://www.winemag.com/buying-guide/au-bon-climat-2015-isabelle-pinot-noir-california-305444/
2811,https://www.winemag.com/buying-guide/boich-2016-beckstoffer-missouri-hopper-vineyard-cabernet-sauvignon-napa-valley-305691/
2812,https://www.winemag.com/buying-guide/macrostie-2016-wohler-vineyard-pinot-noir-russian-river-valley/
2813,https://www.winemag.com/buying-guide/saint-k-2016-days-gone-by-syrah-santa-barbara-county-306349/
2814,https://www.winemag.com/buying-guide/small-vines-2016-mk-vineyard-estate-grown-pinot-noir-sonoma-coast/
2815,https://www.winemag.com/buying-guide/zaca-mesa-2015-amphora-estate-vineyard-syrah-santa-ynez-valley-305507/
2816,https://www.winemag.com/buying-guide/alpha-omega-2015-beckstoffer-georges-iii-cabernet-sauvignon-rutherford-305657/
2817,https://www.winemag.com/buying-guide/anderson-conn-valley-2016-gustaf-cabernet-franc-merlot-napa-valley-306465/
2818,https://www.winemag.com/buying-guide/daou-2016-seventeen-forty-reserve-red-paso-robles-305079/
2819,https://www.winemag.com/buying-guide/darioush-2014-darius-ii-cabernet-sauvignon-mount-veeder-305466/
2820,https://www.winemag.com/buying-guide/entrepreneur-2014-bacigalupi-vineyard-chardonnay-russian-river-valley/
2821,https://www.winemag.com/buying-guide/gary-farrell-2016-fort-ross-vineyard-pinot-noir-fort-ross-seaview/
2822,https://www.winemag.com/buying-guide/hermann-j-wiemer-2016-single-select-estate-bottled-and-grown-riesling-seneca-lake/
2823,https://www.winemag.com/buying-guide/odonata-2016-syrah-santa-lucia-highlands-306333/
2824,https://www.winemag.com/buying-guide/portfolio-2014-limited-edition-red-napa-valley-305468/
2825,https://www.winemag.com/buying-guide/archery-summit-2016-summit-vineyard-chardonnay-dundee-hills-305815/
2826,https://www.winemag.com/buying-guide/jayson-2016-cabernet-sauvignon-napa-valley-306305/
2827,https://www.winemag.com/buying-guide/kynsi-2015-bien-nacido-vineyard-pinot-noir-santa-maria-valley-305113/
2828,https://www.winemag.com/buying-guide/lavinea-2016-lazy-river-vineyard-chardonnay-yamhill-carlton-305936/
2829,https://www.winemag.com/buying-guide/m-by-michael-mondavi-2015-cabernet-sauvignon-napa-valley/
2830,https://www.winemag.com/buying-guide/mirror-2015-cabernet-sauvignon-napa-valley/
2831,https://www.winemag.com/buying-guide/robert-john-2015-cabernet-sauvignon-coombsville/
2832,https://www.winemag.com/buying-guide/round-pond-2015-proprietary-left-bank-red-rutherford/
2833,https://www.winemag.com/buying-guide/tierra-roja-2015-cabernet-sauvignon-oakville/
2834,https://www.winemag.com/buying-guide/anaba-2017-landa-vineyard-viognier-sonoma-valley/
2835,https://www.winemag.com/buying-guide/anderson-conn-valley-2016-aurum-red-napa-valley-306466/
2836,https://www.winemag.com/buying-guide/black-ridge-2014-estate-grown-pinot-noir-santa-cruz-mountains-306345/
2837,https://www.winemag.com/buying-guide/brick-mortar-2016-fault-line-vineyard-chardonnay-sonoma-coast-306097/
2838,https://www.winemag.com/buying-guide/kynsi-2015-nocturnum-red-edna-valley-305460/
2839,https://www.winemag.com/buying-guide/macrostie-2016-the-key-chardonnay-sonoma-coast/
2840,https://www.winemag.com/buying-guide/patz-hall-2016-pinot-noir-sonoma-coast/
2841,https://www.winemag.com/buying-guide/wrath-2016-pommard-4-777-pinot-noir-monterey-305505/
2842,https://www.winemag.com/buying-guide/zaca-mesa-2016-homage-collection-bien-nacido-vineyard-pinot-noir-santa-maria-valley-306380/
2843,https://www.winemag.com/buying-guide/baca-2016-double-dutch-dusi-vineyard-zinfandel-paso-robles/
2844,https://www.winemag.com/buying-guide/big-basin-2015-rattlesnake-rock-syrah-santa-cruz-mountains-306329/
2845,https://www.winemag.com/buying-guide/brick-mortar-2016-manchester-ridge-vineyard-chardonnay-mendocino-ridge-306105/
2846,https://www.winemag.com/buying-guide/dolin-2015-bien-nacido-vineyard-chardonnay-santa-maria-valley-305077/
2847,https://www.winemag.com/buying-guide/jaffurs-2015-larner-vineyard-syrah-santa-barbara-county-305456/
2848,https://www.winemag.com/buying-guide/jaffurs-2016-thompson-vineyard-petite-sirah-santa-barbara-county-306409/
2849,https://www.winemag.com/buying-guide/macrostie-2016-pinot-noir-sonoma-coast-306578/
2850,https://www.winemag.com/buying-guide/archery-summit-2016-chardonnay-eola-amity-hills-305814/
2851,https://www.winemag.com/buying-guide/au-bon-climat-2015-knox-alexander-pinot-noir-santa-maria-valley-305033/
2852,https://www.winemag.com/buying-guide/big-basin-2016-coastview-vineyard-pinot-noir-monterey-county-306330/
2853,https://www.winemag.com/buying-guide/fiddletown-cellars-2016-old-vine-zinfandel-amador-county/
2854,https://www.winemag.com/buying-guide/justin-2015-trilateral-red-paso-robles-306404/
2855,https://www.winemag.com/buying-guide/keeler-2017-terracotta-amphorae-riesling-eola-amity-hills/
2856,https://www.winemag.com/buying-guide/ken-brown-2015-rancho-la-vina-vineyard-pinot-noir-sta-rita-hills-305114/
2857,https://www.winemag.com/buying-guide/la-follette-2016-sun-chase-vineyard-pinot-noir-sonoma-coast-305672/
2858,https://www.winemag.com/buying-guide/la-jota-vineyard-2015-merlot-howell-mountain-305698/
2859,https://www.winemag.com/buying-guide/margerum-2015-black-oak-vineyard-syrah-santa-barbara-county-306323/
2860,https://www.winemag.com/buying-guide/odonata-2016-pinot-noir-santa-lucia-highlands-305483/
2861,https://www.winemag.com/buying-guide/pennyroyal-farm-2015-jean-sheep-pinot-noir-anderson-valley/
2862,https://www.winemag.com/buying-guide/pennyroyal-farm-2015-monty-in-pinot-noir-anderson-valley/
2863,https://www.winemag.com/buying-guide/saucelito-canyon-2015-estate-zinfandel-arroyo-grande-valley/
2864,https://www.winemag.com/buying-guide/scar-of-the-sea-2016-mount-eden-clone-block-11-bien-nacido-vineyard-chardonnay-santa-maria-valley-305076/
2865,https://www.winemag.com/buying-guide/three-2016-evangelho-zinfandel-contra-costa-county-305206/
2866,https://www.winemag.com/buying-guide/ackerman-2015-cabernet-sauvignon-coombsville-306022/
2867,https://www.winemag.com/buying-guide/alpha-omega-2015-chardonnay-napa-valley-305662/
2868,https://www.winemag.com/buying-guide/alta-colina-2016-claudia-cuvee-marsanne-adelaida-district-306310/
2869,https://www.winemag.com/buying-guide/brick-mortar-2016-cougar-rock-vineyard-pinot-noir-napa-valley-305791/
2870,https://www.winemag.com/buying-guide/eden-rift-2016-reserve-pinot-noir-cienega-valley-306370/
2871,https://www.winemag.com/buying-guide/gary-farrell-2016-hallberg-vineyard-dijon-clones-pinot-noir-russian-river-valley/
2872,https://www.winemag.com/buying-guide/giornata-2015-luna-matta-vineyard-nebbiolo-paso-robles/
2873,https://www.winemag.com/buying-guide/jaffurs-2015-thompson-vineyard-syrah-santa-barbara-county-305458/
2874,https://www.winemag.com/buying-guide/ken-brown-2015-ritas-crown-vineyard-pinot-noir-sta-rita-hills-305465/
2875,https://www.winemag.com/buying-guide/la-follette-2016-sun-chase-vineyard-chardonnay-sonoma-coast-306110/
2876,https://www.winemag.com/buying-guide/lava-cap-2016-estate-bottled-cabernet-sauvignon-el-dorado/
2877,https://www.winemag.com/buying-guide/scar-of-the-sea-2016-seven-leagues-pinot-noir-santa-maria-valley-306359/
2878,https://www.winemag.com/buying-guide/sill-family-2015-tres-estate-grown-cabernet-sauvignon-atlas-peak-305673/
2879,https://www.winemag.com/buying-guide/three-2016-bigelow-zinfandel-contra-costa-county/
2880,https://www.winemag.com/buying-guide/zotovich-2016-syrah-sta-rita-hills-306381/
2881,https://www.winemag.com/buying-guide/allan-hancock-2016-syrah-santa-barbara-county-305442/
2882,https://www.winemag.com/buying-guide/amador-cellars-2015-estate-tempranillo-amador-county/
2883,https://www.winemag.com/buying-guide/au-bon-climat-2016-bien-nacido-vineyard-chardonnay-santa-maria-valley-305037/
2884,https://www.winemag.com/buying-guide/bella-2016-lily-hill-estate-zinfandel-dry-creek-valley/
2885,https://www.winemag.com/buying-guide/big-basin-2015-gabilan-mountains-g-s-m-monterey-county-306332/
2886,https://www.winemag.com/buying-guide/binz-2015-oleta-vineyard-petite-sirah-fiddletown/
2887,https://www.winemag.com/buying-guide/chimney-rock-2015-clone-4-estate-grown-cabernet-sauvignon-stags-leap-district-305779/
2888,https://www.winemag.com/buying-guide/faust-2015-the-pact-cabernet-sauvignon-coombsville/
2889,https://www.winemag.com/buying-guide/gary-farrell-2016-rochioli-vineyard-pinot-noir-russian-river-valley/
2890,https://www.winemag.com/buying-guide/jaffurs-2015-pinot-noir-santa-barbara-county-305459/
2891,https://www.winemag.com/buying-guide/sanford-2016-estate-grown-pinot-noir-sta-rita-hills-306353/
2892,https://www.winemag.com/buying-guide/stags-leap-winery-2015-malbec-napa-valley/
2893,https://www.winemag.com/buying-guide/amador-cellars-2015-karmere-vineyards-petite-sirah-amador-county/
2894,https://www.winemag.com/buying-guide/andrew-rich-2017-croft-vineyard-sauvignon-blanc-willamette-valley-305801/
2895,https://www.winemag.com/buying-guide/barden-2017-pinot-noir-sta-rita-hills-305041/
2896,https://www.winemag.com/buying-guide/bee-hunter-2015-semillon-yorkville-highlands/
2897,https://www.winemag.com/buying-guide/big-basin-2015-altitude-2292-red-monterey-county-305050/
2898,https://www.winemag.com/buying-guide/empire-estate-2017-dry-reserve-riesling-finger-lakes-305650/
2899,https://www.winemag.com/buying-guide/la-crema-2016-chardonnay-russian-river-valley/
2900,https://www.winemag.com/buying-guide/left-bend-2015-gali-vineyard-pinot-noir-santa-cruz-county/
2901,https://www.winemag.com/buying-guide/pennyroyal-farm-2016-pinot-noir-anderson-valley/
2902,https://www.winemag.com/buying-guide/portlandia-2017-pinot-gris-willamette-valley-305958/
2903,https://www.winemag.com/buying-guide/westerly-2013-red-happy-canyon-of-santa-barbara-305100/
2904,https://www.winemag.com/buying-guide/zotovich-2016-heritage-red-sta-rita-hills-305106/
2905,https://www.winemag.com/buying-guide/anderson-conn-valley-2016-eloge-red-napa-valley-306464/
2906,https://www.winemag.com/buying-guide/au-bon-climat-2015-bien-nacido-vineyard-pinot-noir-santa-maria-valley-305445/
2907,https://www.winemag.com/buying-guide/au-bon-climat-2015-la-bauge-au-dessus-pinot-noir-santa-maria-valley-306312/
2908,https://www.winemag.com/buying-guide/bargetto-2017-pommard-clone-pinot-noir-santa-cruz-mountains/
2909,https://www.winemag.com/buying-guide/bonny-doon-2013-le-cigare-volant-reserve-red-central-coast-304796/
2910,https://www.winemag.com/buying-guide/chenoweth-2015-pinot-noir-green-valley-305481/
2911,https://www.winemag.com/buying-guide/chimney-rock-2015-tomahawk-vineyard-estate-grown-cabernet-sauvignon-stags-leap-district-305778/
2912,https://www.winemag.com/buying-guide/concannon-2016-captain-joes-reserve-petite-sirah-livermore-valley/
2913,https://www.winemag.com/buying-guide/entrepreneur-2016-bacigalupi-vineyard-chardonnay-russian-river-valley/
2914,https://www.winemag.com/buying-guide/fiddletown-cellars-2015-indian-creek-vineyard-zinfandel-amador-county/
2915,https://www.winemag.com/buying-guide/gambal-work-2016-francesca-vineyard-chardonnay-sta-rita-hills-305104/
2916,https://www.winemag.com/buying-guide/gary-farrell-2016-toboni-vineyard-pinot-noir-russian-river-valley/
2917,https://www.winemag.com/buying-guide/kenzo-estate-2017-asatsuyu-estate-bottled-sauvignon-blanc-napa-valley-306468/
2918,https://www.winemag.com/buying-guide/lavinea-2016-elton-chardonnay-eola-amity-hills-305935/
2919,https://www.winemag.com/buying-guide/le-ptit-paysan-2017-jacks-hill-chardonnay-monterey-county-305470/
2920,https://www.winemag.com/buying-guide/roblar-2016-estate-syrah-santa-ynez-valley-305497/
2921,https://www.winemag.com/buying-guide/routestock-2017-route-121-chardonnay-carneros/
2922,https://www.winemag.com/buying-guide/sarahs-vineyard-2014-besson-vineyard-syrah-santa-clara-valley-305080/
2923,https://www.winemag.com/buying-guide/zaca-mesa-2015-eight-barrel-syrah-syrah-santa-ynez-valley-305110/
2924,https://www.winemag.com/buying-guide/au-bon-climat-2016-sanford-benedict-vineyard-chardonnay-sta-rita-hills-305031/
2925,https://www.winemag.com/buying-guide/coursey-graves-2016-chardonnay-sonoma-coast-306675/
2926,https://www.winemag.com/buying-guide/hermann-j-wiemer-2016-josef-vineyard-estate-bottled-grown-riesling-seneca-lake/
2927,https://www.winemag.com/buying-guide/jax-2016-y3-cabernet-sauvignon-north-coast/
2928,https://www.winemag.com/buying-guide/kynsi-2015-stone-corral-vineyard-pinot-noir-edna-valley-306309/
2929,https://www.winemag.com/buying-guide/la-follette-2016-sangiacomo-green-acres-chardonnay-sonoma-coast-306117/
2930,https://www.winemag.com/buying-guide/migration-2016-drum-canyon-vineyard-pinot-noir-sta-rita-hills/
2931,https://www.winemag.com/buying-guide/pennyroyal-farm-2017-rose-of-pinot-noir-anderson-valley/
2932,https://www.winemag.com/buying-guide/pianetta-2016-sangiovese-paso-robles-estrella-district-305486/
2933,https://www.winemag.com/buying-guide/scheid-2016-doctors-vineyard-pinot-noir-santa-lucia-highlands-305502/
2934,https://www.winemag.com/buying-guide/tablas-creek-2016-esprit-blanc-de-tablas-white-adelaida-district-305093/
2935,https://www.winemag.com/buying-guide/tablas-creek-2016-esprit-de-tablas-red-adelaida-district-305094/
2936,https://www.winemag.com/buying-guide/the-calling-2015-sullivan-vineyard-dutton-ranch-chardonnay-russian-river-valley/
2937,https://www.winemag.com/buying-guide/beaulieu-vineyard-2014-tapestry-reserve-red-napa-valley/
2938,https://www.winemag.com/buying-guide/bonny-doon-2016-old-telegram-mataro-contra-costa-county/
2939,https://www.winemag.com/buying-guide/brooks-2016-hope-well-vineyard-riesling-eola-amity-hills/
2940,https://www.winemag.com/buying-guide/chimney-rock-2015-ganymede-vineyard-estate-grown-cabernet-sauvignon-stags-leap-district-306304/
2941,https://www.winemag.com/buying-guide/encanto-2015-pinot-noir-carneros/
2942,https://www.winemag.com/buying-guide/fiddletown-cellars-2015-jack-rabbit-flat-fox-creek-vineyards-zinfandel-amador-county/
2943,https://www.winemag.com/buying-guide/hosmer-2017-patrician-verona-riesling-cayuga-lake/
2944,https://www.winemag.com/buying-guide/j-davies-2015-cabernet-sauvignon-diamond-mountain-district-305695/
2945,https://www.winemag.com/buying-guide/ken-brown-2014-radian-vineyard-pinot-noir-sta-rita-hills-305115/
2946,https://www.winemag.com/buying-guide/margerum-2016-grenache-santa-barbara-county/
2947,https://www.winemag.com/buying-guide/scar-of-the-sea-2016-casa-vineyard-syrah-santa-cruz-mountains-306363/
2948,https://www.winemag.com/buying-guide/scheid-2016-escolle-road-vineyard-chardonnay-santa-lucia-highlands-305073/
